time_control,end_time,rated,time_class,white_username,white_rating,white_result,black_username,black_rating,black_result,black_accuracy,white_accuracy
600,2024-05-15,False,rapid,Firouzja2003,2867,win,MagnusCarlsen,2889,resigned,87.76,94.02
180+1,2024-05-21,True,blitz,Muracle,2568,resigned,MagnusCarlsen,3209,win,97.0,84.76
180+1,2024-05-21,True,blitz,MagnusCarlsen,3210,win,lupta_robin,2702,resigned,84.56,93.26
180+1,2024-05-21,True,blitz,NikitaShandrygin,2821,timeout,MagnusCarlsen,3212,win,95.61,92.49
180+1,2024-05-21,True,blitz,MagnusCarlsen,3214,win,stollenmonster,2908,resigned,77.75,82.34
180+1,2024-05-21,True,blitz,MatthewG-p4p,2924,checkmated,MagnusCarlsen,3217,win,96.06,82.48
180+1,2024-05-21,True,blitz,MagnusCarlsen,3205,resigned,Indianlad,3061,win,82.92,75.94
180+1,2024-05-21,True,blitz,AlexeiShirov,2915,resigned,MagnusCarlsen,3208,win,86.06,84.52
180+1,2024-05-21,True,blitz,MagnusCarlsen,3195,resigned,sergoy,2995,win,92.61,84.55
180+1,2024-05-21,True,blitz,MagnusCarlsen,3197,win,tptagain,2874,resigned,78.97,85.69
180+1,2024-05-21,True,blitz,emiliocordova,2919,checkmated,MagnusCarlsen,3200,win,89.5,79.07
180+1,2024-05-21,True,blitz,vugarrasulov,2981,resigned,MagnusCarlsen,3204,win,95.71,83.71
180+1,2024-05-21,True,blitz,SHIVACalypso,2543,resigned,MagnusCarlsen,3204,win,90.8,79.08
180+1,2024-05-21,True,blitz,MagnusCarlsen,3204,win,steepedgames,2532,resigned,76.21,81.69
180+1,2024-05-21,True,blitz,crazy_machine,2618,timeout,MagnusCarlsen,3205,win,85.42,78.08
180+1,2024-05-21,True,blitz,MagnusCarlsen,3206,win,JoakimVonAnd,2758,resigned,82.0,86.94
180+1,2024-05-22,True,blitz,baki83,2898,win,MagnusCarlsen,3192,resigned,79.67,92.53
180+1,2024-05-22,True,blitz,scandalgod,2574,timeout,MagnusCarlsen,3192,win,93.12,85.23
180+1,2024-05-22,True,blitz,MagnusCarlsen,3193,win,Revan_2002,2792,resigned,80.33,87.77
180+1,2024-05-22,True,blitz,eljanov,2897,insufficient,MagnusCarlsen,3187,insufficient,90.83,91.09
180+1,2024-05-22,True,blitz,MagnusCarlsen,3189,win,MatthewG-p4p,2889,resigned,80.38,86.57
180+1,2024-05-22,True,blitz,Jospem,3091,win,MagnusCarlsen,3179,timeout,89.17,91.66
60,2024-06-08,True,bullet,rpragchess,3025,resigned,MagnusCarlsen,3229,win,82.46,56.67
60,2024-06-08,True,bullet,malakismayil,2562,resigned,MagnusCarlsen,3229,win,88.33,80.14
60,2024-06-08,True,bullet,MagnusCarlsen,3229,win,gpsji27,2497,resigned,85.71,95.56
60,2024-06-08,True,bullet,MagnusCarlsen,3231,win,Harsha_Bharathakoti,2894,resigned,83.31,94.61
60,2024-06-08,True,bullet,DanielNaroditsky,3297,win,MagnusCarlsen,3224,resigned,90.17,93.59
60,2024-06-08,True,bullet,MagnusCarlsen,3224,win,lagunanivaria,2490,timeout,79.77,87.21
60,2024-06-08,True,bullet,Der_Balak_3Halak,2452,resigned,MagnusCarlsen,3224,win,94.54,81.91
60,2024-06-08,True,bullet,Rakitic2010,2446,resigned,MagnusCarlsen,3224,win,91.64,81.13
60,2024-06-08,True,bullet,MagnusCarlsen,3226,win,FaustinoOro,2876,resigned,82.87,90.79
60,2024-06-08,True,bullet,Kacparov,2920,insufficient,MagnusCarlsen,3220,insufficient,82.85,80.38
60,2024-06-08,True,bullet,MagnusCarlsen,3221,win,Ritual2003,2799,resigned,80.44,86.64
60,2024-06-08,True,bullet,MagnusCarlsen,3222,win,tactic,2749,checkmated,83.15,89.71
60,2024-06-08,True,bullet,OhanyanEminChess,3084,win,MagnusCarlsen,3211,resigned,83.29,85.43
60,2024-06-08,True,bullet,MagnusCarlsen,3212,win,aghasiyevkamal,2619,resigned,81.9,87.54
60,2024-06-08,True,bullet,Alphafischer2019,2691,win,MagnusCarlsen,3197,resigned,80.95,89.51
60,2024-06-08,True,bullet,rpragchess,3002,resigned,MagnusCarlsen,3201,win,91.31,83.21
60,2024-06-08,True,bullet,MagnusCarlsen,3202,win,fm24601,2685,resigned,86.69,94.95
60,2024-06-08,True,bullet,GianmarcoVaR,2721,resigned,MagnusCarlsen,3203,win,71.08,60.94
60,2024-06-08,True,bullet,Alphafischer2019,2696,resigned,MagnusCarlsen,3204,win,95.58,84.28
60,2024-06-08,True,bullet,MagnusCarlsen,3190,checkmated,Legendinunknown,2893,win,81.49,76.05
60,2024-06-08,True,bullet,MagnusCarlsen,3193,win,Kacparov,2910,resigned,80.4,84.31
180,2024-06-09,True,blitz,MagnusCarlsen,3177,insufficient,ALieRaiseAFireOozeUh,3108,insufficient,76.93,76.92
180,2024-06-09,True,blitz,ALieRaiseAFireOozeUh,3110,repetition,MagnusCarlsen,3175,repetition,84.69,84.92
180,2024-06-09,True,blitz,MagnusCarlsen,3182,win,ALieRaiseAFireOozeUh,3103,resigned,80.7,91.56
180,2024-06-09,True,blitz,ALieRaiseAFireOozeUh,3113,win,MagnusCarlsen,3172,abandoned,83.55,88.92
180,2024-06-09,True,blitz,MagnusCarlsen,3179,win,ALieRaiseAFireOozeUh,3106,resigned,78.33,83.37
180,2024-06-09,True,blitz,ALieRaiseAFireOozeUh,3116,win,MagnusCarlsen,3169,resigned,82.87,89.56
180,2024-06-09,True,blitz,MagnusCarlsen,3176,win,ALieRaiseAFireOozeUh,3109,resigned,77.53,87.95
180,2024-06-09,True,blitz,ALieRaiseAFireOozeUh,3103,resigned,MagnusCarlsen,3182,win,91.71,86.14
180,2024-06-09,True,blitz,MagnusCarlsen,3188,win,ALieRaiseAFireOozeUh,3097,resigned,80.63,83.85
180,2024-06-09,True,blitz,ALieRaiseAFireOozeUh,3091,resigned,MagnusCarlsen,3194,win,78.31,72.27
180+1,2024-06-11,True,blitz,topin8,2538,checkmated,MagnusCarlsen,3194,win,87.88,80.29
180+1,2024-06-11,True,blitz,MagnusCarlsen,3195,win,carokannlover213,2684,timeout,77.65,84.71
180+1,2024-06-11,True,blitz,Individoom,2788,resigned,MagnusCarlsen,3196,win,81.56,78.06
180+1,2024-06-11,True,blitz,Jakhongir-Vakhidov,2945,win,MagnusCarlsen,3183,checkmated,71.22,81.36
180+1,2024-06-11,True,blitz,MagnusCarlsen,3184,win,temus_galaktionov,2745,resigned,74.83,92.56
180+1,2024-06-12,True,blitz,MagnusCarlsen,3186,win,A-Fier,2863,checkmated,82.52,93.09
180+1,2024-06-12,True,blitz,Zhigalko_Sergei,2941,timeout,MagnusCarlsen,3189,win,95.76,84.71
180+1,2024-06-12,True,blitz,SpeedofLight0,3023,win,MagnusCarlsen,3177,timeout,74.9,77.13
180+1,2024-06-12,True,blitz,MagnusCarlsen,3181,win,rasmussvane,2975,timeout,80.73,88.85
180+1,2024-06-12,True,blitz,MagnusCarlsen,3186,win,GM_dmitrij,3030,resigned,89.22,95.08
180+1,2024-06-12,True,blitz,ChristopherYoo,3040,timeout,MagnusCarlsen,3191,win,92.23,87.96
180,2024-06-16,True,blitz,NeMeQuittePas,2899,resigned,MagnusCarlsen,3194,win,92.3,86.45
180,2024-06-16,True,blitz,MagnusCarlsen,3197,win,NeMeQuittePas,2896,resigned,87.48,91.1
180,2024-06-16,True,blitz,NeMeQuittePas,2894,resigned,MagnusCarlsen,3199,win,94.43,84.0
180,2024-06-16,True,blitz,MagnusCarlsen,3185,resigned,NeMeQuittePas,2908,win,86.68,80.88
180,2024-06-16,True,blitz,NeMeQuittePas,2905,resigned,MagnusCarlsen,3188,win,86.03,81.04
180,2024-06-16,True,blitz,MagnusCarlsen,3175,resigned,NeMeQuittePas,2918,win,73.06,70.48
180,2024-06-16,True,blitz,NeMeQuittePas,2915,resigned,MagnusCarlsen,3178,win,84.94,79.36
180,2024-06-16,True,blitz,MagnusCarlsen,3181,win,NeMeQuittePas,2912,resigned,85.25,89.3
180,2024-06-16,True,blitz,NeMeQuittePas,2909,resigned,MagnusCarlsen,3184,win,98.22,92.41
180,2024-06-16,True,blitz,MagnusCarlsen,3179,repetition,NeMeQuittePas,2914,repetition,97.04,96.86
180,2024-06-16,True,blitz,NeMeQuittePas,2919,timevsinsufficient,MagnusCarlsen,3174,timevsinsufficient,91.3,89.43
180,2024-06-16,True,blitz,MagnusCarlsen,3177,win,NeMeQuittePas,2916,resigned,88.58,95.13
180,2024-06-16,True,blitz,NeMeQuittePas,2913,resigned,MagnusCarlsen,3180,win,87.39,81.54
180,2024-06-16,True,blitz,MagnusCarlsen,3183,win,NeMeQuittePas,2910,resigned,85.81,93.89
60,2024-06-16,True,bullet,NikoTheodorou,3083,resigned,MagnusCarlsen,3199,win,92.53,84.36
60,2024-06-16,True,bullet,MagnusCarlsen,3204,win,NikoTheodorou,3078,resigned,82.35,88.41
60,2024-06-16,True,bullet,NikoTheodorou,3081,timevsinsufficient,MagnusCarlsen,3201,timevsinsufficient,74.31,74.19
60,2024-06-16,True,bullet,MagnusCarlsen,3190,resigned,NikoTheodorou,3092,win,90.72,70.51
60,2024-06-16,True,bullet,NikoTheodorou,3086,resigned,MagnusCarlsen,3196,win,82.35,77.04
60,2024-06-16,True,bullet,MagnusCarlsen,3202,win,NikoTheodorou,3080,abandoned,82.28,90.92
180,2024-06-16,True,blitz,ChristopherYoo,3026,resigned,MagnusCarlsen,3188,win,92.12,87.13
180,2024-06-16,True,blitz,MagnusCarlsen,3193,win,ChristopherYoo,3021,resigned,84.14,94.38
180,2024-06-16,True,blitz,ChristopherYoo,3017,timeout,MagnusCarlsen,3197,win,88.63,88.61
180,2024-06-16,True,blitz,MagnusCarlsen,3185,timeout,ChristopherYoo,3029,win,82.91,83.61
60,2024-06-16,True,bullet,MagnusCarlsen,3207,win,NikoTheodorou,3075,resigned,83.31,92.64
60,2024-06-16,True,bullet,NikoTheodorou,3070,resigned,MagnusCarlsen,3212,win,96.48,90.02
60,2024-06-16,True,bullet,MagnusCarlsen,3201,resigned,NikoTheodorou,3081,win,92.42,82.5
60,2024-06-16,True,bullet,NikoTheodorou,3076,resigned,MagnusCarlsen,3206,win,91.66,86.37
60,2024-06-16,True,bullet,MagnusCarlsen,3203,repetition,NikoTheodorou,3079,repetition,91.39,90.79
60,2024-06-16,True,bullet,NikoTheodorou,3090,win,MagnusCarlsen,3192,resigned,64.47,71.15
60,2024-06-16,True,bullet,MagnusCarlsen,3198,win,NikoTheodorou,3084,resigned,74.9,85.99
60,2024-06-16,True,bullet,NikoTheodorou,3079,resigned,MagnusCarlsen,3203,win,95.45,91.6
180+1,2024-06-18,True,blitz,MagnusCarlsen,3185,win,whiteglovethief,2547,resigned,82.38,90.55
180+1,2024-06-18,True,blitz,GP9isback23,2685,resigned,MagnusCarlsen,3186,win,91.55,83.51
180+1,2024-06-18,True,blitz,MagnusCarlsen,3180,agreed,Adar_07,2806,agreed,88.88,89.99
180+1,2024-06-18,True,blitz,sokidze,2785,timeout,MagnusCarlsen,3182,win,91.32,83.21
180+1,2024-06-18,True,blitz,MagnusCarlsen,3184,win,vladislavkovalev,2844,timeout,95.75,96.61
180+1,2024-06-18,True,blitz,Sargsyan_Shant,2983,win,MagnusCarlsen,3172,resigned,81.39,91.2
180+1,2024-06-18,True,blitz,Herzog2012,2635,resigned,MagnusCarlsen,3173,win,95.05,88.55
180+1,2024-06-18,True,blitz,MagnusCarlsen,3175,win,Rodalquilar,2821,resigned,86.42,92.75
180+1,2024-06-18,True,blitz,luckyswitchback,2854,resigned,MagnusCarlsen,3177,win,92.93,82.66
180+1,2024-06-18,True,blitz,MagnusCarlsen,3181,win,Macho_2006,2965,timeout,90.63,90.7
180+1,2024-06-18,True,blitz,AnishOnYoutube,3082,checkmated,MagnusCarlsen,3187,win,85.88,77.56
180+1,2024-06-18,True,blitz,MagnusCarlsen,3187,win,2346PL,2533,resigned,89.43,96.55
180+1,2024-06-18,True,blitz,only_strong_moves,2653,resigned,MagnusCarlsen,3188,win,94.5,87.33
180+1,2024-06-18,True,blitz,MagnusCarlsen,3190,win,Zurability,2792,resigned,85.82,92.79
180+1,2024-06-18,True,blitz,Hrant_ChessMood,2894,resigned,MagnusCarlsen,3193,win,90.78,77.39
180+1,2024-06-18,True,blitz,MagnusCarlsen,3197,win,GHANDEEVAM2003,2987,resigned,88.48,95.49
180+1,2024-06-19,True,blitz,Oleksandr_Bortnyk,3061,resigned,MagnusCarlsen,3202,win,91.09,85.47
180+1,2024-06-19,True,blitz,MagnusCarlsen,3192,timeout,DenLaz,3116,win,90.5,82.35
180+1,2024-06-19,True,blitz,wonderfultime,3041,win,MagnusCarlsen,3181,timeout,78.4,77.71
180+1,2024-06-19,True,blitz,MagnusCarlsen,3175,insufficient,SchmakAttack,2837,insufficient,83.02,81.5
180+1,2024-06-19,True,blitz,AlexeiShirov,2871,resigned,MagnusCarlsen,3177,win,88.21,79.26
180+1,2024-06-19,True,blitz,MagnusCarlsen,3180,win,vladislavkovalev,2895,timeout,89.33,94.7
180+2,2024-06-24,False,blitz,akon228,1731,timeout,MagnusCarlsen,3180,win,98.92,87.7
180+1,2024-06-25,True,blitz,MagnusCarlsen,3180,win,Herman-NY,2554,resigned,83.28,90.98
180+1,2024-06-25,True,blitz,NicolaiMaxime,2701,timeout,MagnusCarlsen,3181,win,91.22,82.52
180+1,2024-06-25,True,blitz,MagnusCarlsen,3183,win,kingofthenil,2827,timeout,88.81,94.16
180+1,2024-06-25,True,blitz,penguingm1,2948,resigned,MagnusCarlsen,3186,win,86.66,83.63
180+1,2024-06-25,True,blitz,MagnusCarlsen,3190,win,jcibarra,2971,timeout,87.65,96.35
180+1,2024-06-25,True,blitz,AryanTari,3038,repetition,MagnusCarlsen,3187,repetition,85.56,83.23
180+1,2024-06-25,True,blitz,MagnusCarlsen,3192,win,ChristopherYoo,3027,timeout,86.3,92.52
180+1,2024-06-25,True,blitz,GOGIEFF,3030,agreed,MagnusCarlsen,3188,agreed,96.14,95.95
180+1,2024-06-25,True,blitz,MagnusCarlsen,3185,insufficient,Alexander_Zubov,3067,insufficient,90.73,91.02
180+1,2024-06-25,True,blitz,Indianlad,3046,resigned,MagnusCarlsen,3190,win,87.34,82.16
180+1,2024-06-25,True,blitz,MagnusCarlsen,3180,checkmated,Grischuk,3131,win,95.23,82.81
180+1,2024-06-25,True,blitz,MagnusCarlsen,3164,resigned,WPWPWP-2015,2548,win,88.97,84.68
180+1,2024-06-25,True,blitz,Zephyr5000,2425,resigned,MagnusCarlsen,3164,win,93.53,85.74
180+1,2024-06-25,True,blitz,MagnusCarlsen,3164,win,SujanaLohani,2292,resigned,67.7,76.67
180+1,2024-06-25,True,blitz,ozates,2617,resigned,MagnusCarlsen,3165,win,92.85,88.9
180+1,2024-06-25,True,blitz,MagnusCarlsen,3166,win,Stanbad1,2736,resigned,87.61,94.89
180+1,2024-06-26,True,blitz,JSPrepz,2821,timeout,MagnusCarlsen,3168,win,86.38,73.49
180+1,2024-06-26,True,blitz,MagnusCarlsen,3172,win,h4parah5,2966,resigned,85.51,91.94
180+1,2024-06-26,True,blitz,wonderfultime,3054,repetition,MagnusCarlsen,3169,repetition,81.1,81.87
180+1,2024-06-26,True,blitz,MagnusCarlsen,3173,win,GM_dmitrij,2980,resigned,85.21,96.59
180+1,2024-06-26,True,blitz,Jospem,3064,resigned,MagnusCarlsen,3179,win,89.24,84.2
180+1,2024-06-26,True,blitz,artin10862,2936,resigned,MagnusCarlsen,3182,win,93.01,86.52
180,2024-06-26,True,blitz,MagnusCarlsen,3186,win,chito89,2958,resigned,75.78,82.32
180,2024-06-26,True,blitz,chito89,2955,resigned,MagnusCarlsen,3189,win,96.2,87.3
180,2024-06-26,True,blitz,MagnusCarlsen,3192,win,chito89,2952,resigned,87.83,93.42
180,2024-06-26,True,blitz,chito89,2965,win,MagnusCarlsen,3179,checkmated,80.3,87.51
180,2024-06-26,True,blitz,MagnusCarlsen,3175,timevsinsufficient,chito89,2969,timevsinsufficient,93.48,88.66
180,2024-06-26,True,blitz,MagnusCarlsen,3164,resigned,Philippians46,3023,win,78.58,71.36
180,2024-06-26,True,blitz,Philippians46,3018,checkmated,MagnusCarlsen,3169,win,92.64,88.0
180,2024-06-26,True,blitz,MagnusCarlsen,3174,win,Philippians46,3013,resigned,89.84,95.86
180,2024-06-26,True,blitz,Philippians46,3008,resigned,MagnusCarlsen,3179,win,85.29,74.22
180,2024-06-26,True,blitz,MagnusCarlsen,3183,win,Philippians46,3004,resigned,74.23,84.93
180,2024-06-26,True,blitz,Philippians46,3000,resigned,MagnusCarlsen,3187,win,90.87,83.67
180,2024-06-26,True,blitz,MagnusCarlsen,3191,win,Philippians46,2996,timeout,76.33,80.76
180,2024-06-26,True,blitz,Philippians46,2992,resigned,MagnusCarlsen,3195,win,89.0,82.84
180,2024-06-26,True,blitz,MagnusCarlsen,3199,win,Philippians46,2988,checkmated,80.29,93.98
180,2024-06-26,True,blitz,Philippians46,2984,checkmated,MagnusCarlsen,3203,win,93.27,85.48
180,2024-06-26,True,blitz,JeRoma71,2944,win,MagnusCarlsen,3190,resigned,81.61,93.99
180,2024-06-26,True,blitz,MagnusCarlsen,3192,win,GMHess,2863,resigned,80.6,85.47
180,2024-06-26,True,blitz,MagnusCarlsen,3180,timeout,Prizant_academy,3018,win,84.01,88.72
180,2024-06-26,True,blitz,Prizant_academy,3021,timevsinsufficient,MagnusCarlsen,3177,timevsinsufficient,85.71,87.38
180,2024-06-26,True,blitz,MagnusCarlsen,3175,repetition,Njal28,3085,repetition,90.64,89.87
180,2024-06-26,True,blitz,Njal28,3079,resigned,MagnusCarlsen,3181,win,90.51,85.89
180,2024-06-26,True,blitz,MagnusCarlsen,3187,win,Njal28,3073,timeout,95.76,95.97
180,2024-06-26,True,blitz,Njal28,3068,resigned,MagnusCarlsen,3192,win,86.77,77.56
180,2024-06-26,True,blitz,MagnusCarlsen,3197,win,Njal28,3063,resigned,82.13,92.29
180,2024-06-26,True,blitz,Njal28,3058,resigned,MagnusCarlsen,3202,win,92.82,53.79
180,2024-06-29,True,blitz,MagnusCarlsen,3192,resigned,ALieRaiseAFireOozeUh,3110,win,92.05,86.65
180,2024-06-29,True,blitz,ALieRaiseAFireOozeUh,3104,resigned,MagnusCarlsen,3198,win,89.44,81.81
180,2024-06-29,True,blitz,MagnusCarlsen,3204,win,ALieRaiseAFireOozeUh,3098,checkmated,79.13,85.62
180,2024-06-29,True,blitz,ALieRaiseAFireOozeUh,3092,resigned,MagnusCarlsen,3210,win,94.56,88.51
180,2024-06-29,True,blitz,MagnusCarlsen,3215,win,ALieRaiseAFireOozeUh,3087,resigned,84.11,96.16
180,2024-06-29,True,blitz,ALieRaiseAFireOozeUh,3082,abandoned,MagnusCarlsen,3220,win,95.59,87.22
180,2024-06-29,True,blitz,promen1999,2870,win,MagnusCarlsen,3206,timeout,93.96,89.24
180,2024-06-29,True,blitz,MagnusCarlsen,3192,resigned,promen1999,2884,win,94.78,84.66
180,2024-06-29,True,blitz,promen1999,2898,win,MagnusCarlsen,3178,timeout,86.91,86.75
180,2024-06-29,True,blitz,MagnusCarlsen,3181,win,promen1999,2895,resigned,74.13,84.33
180,2024-06-29,True,blitz,promen1999,2900,repetition,MagnusCarlsen,3176,repetition,84.51,86.04
180,2024-06-29,True,blitz,MagnusCarlsen,3179,win,promen1999,2897,resigned,87.14,92.69
180,2024-06-29,True,blitz,promen1999,2894,resigned,MagnusCarlsen,3182,win,92.27,85.67
180,2024-06-29,True,blitz,MagnusCarlsen,3169,timeout,promen1999,2907,win,81.54,82.98
180,2024-06-29,True,blitz,promen1999,2904,resigned,MagnusCarlsen,3172,win,77.54,72.0
180,2024-06-29,True,blitz,MagnusCarlsen,3167,repetition,promen1999,2909,repetition,90.51,91.2
180,2024-06-29,True,blitz,MagnusCarlsen,3171,win,legendisback1,2986,resigned,79.69,94.11
180,2024-06-29,True,blitz,legendisback1,2982,resigned,MagnusCarlsen,3175,win,89.47,82.54
180,2024-06-29,True,blitz,MagnusCarlsen,3179,win,legendisback1,2978,resigned,79.45,85.62
180,2024-06-29,True,blitz,legendisback1,2990,win,MagnusCarlsen,3167,resigned,89.02,98.5
180,2024-06-29,True,blitz,MagnusCarlsen,3171,win,legendisback1,2986,resigned,88.42,91.15
180,2024-06-29,True,blitz,legendisback1,2982,resigned,MagnusCarlsen,3175,win,95.2,87.89
180,2024-06-29,True,blitz,MagnusCarlsen,3179,win,legendisback1,2978,checkmated,84.29,87.97
180,2024-06-29,True,blitz,legendisback1,2974,resigned,MagnusCarlsen,3183,win,98.64,81.26
180,2024-06-29,True,blitz,MagnusCarlsen,3187,win,legendisback1,2970,checkmated,85.2,91.63
180,2024-06-29,True,blitz,legendisback1,2966,resigned,MagnusCarlsen,3191,win,83.99,81.88
180,2024-06-29,True,blitz,MagnusCarlsen,3194,win,legendisback1,2963,resigned,84.91,90.02
180,2024-06-29,True,blitz,legendisback1,2976,win,MagnusCarlsen,3181,resigned,79.79,96.14
180,2024-06-29,True,blitz,MagnusCarlsen,3185,win,legendisback1,2972,resigned,84.12,93.34
180,2024-06-29,True,blitz,legendisback1,2976,repetition,MagnusCarlsen,3181,repetition,95.94,95.9
180,2024-06-30,True,blitz,MagnusCarlsen,3169,timeout,legendisback1,2988,win,92.8,94.82
180,2024-06-30,True,blitz,legendisback1,2984,resigned,MagnusCarlsen,3173,win,97.65,73.02
180+1,2024-07-02,True,blitz,subham777,2545,win,MagnusCarlsen,3157,resigned,86.94,90.93
180+1,2024-07-02,True,blitz,MagnusCarlsen,3157,win,ZachHKL,2428,resigned,83.09,90.63
180+1,2024-07-02,True,blitz,Cxrjs,2526,resigned,MagnusCarlsen,3157,win,91.63,85.03
180+1,2024-07-02,True,blitz,MagnusCarlsen,3158,win,Chigorinetz,2614,checkmated,70.46,88.61
180+1,2024-07-02,True,blitz,MagnusCarlsen,3158,win,prime-morty,2524,resigned,72.41,86.99
180+1,2024-07-03,True,blitz,dretch,2864,resigned,MagnusCarlsen,3161,win,92.57,86.03
180+1,2024-07-03,True,blitz,MagnusCarlsen,3165,win,Dedic8,2964,checkmated,89.19,95.01
180+1,2024-07-03,True,blitz,tptagain,3050,win,MagnusCarlsen,3154,resigned,82.8,88.14
180+1,2024-07-03,True,blitz,MagnusCarlsen,3157,win,KhBegmuratov,2892,resigned,83.56,85.64
180+1,2024-07-03,True,blitz,moro182,2958,win,MagnusCarlsen,3145,timeout,76.91,86.43
180+1,2024-07-03,True,blitz,MagnusCarlsen,3147,win,BardArtem,2800,resigned,88.74,93.29
60,2024-07-06,True,bullet,vi_pranav,3163,win,MagnusCarlsen,3194,resigned,85.65,96.24
60,2024-07-06,True,bullet,HeroWilczek,2556,checkmated,MagnusCarlsen,3194,win,97.47,83.22
60,2024-07-06,True,bullet,MagnusCarlsen,3194,win,Niktlt,2535,resigned,84.78,95.23
60,2024-07-06,True,bullet,only_strong_moves,2643,resigned,MagnusCarlsen,3195,win,87.47,81.39
60,2024-07-06,True,bullet,MagnusCarlsen,3196,win,Mostii,2687,resigned,74.53,82.9
60,2024-07-06,True,bullet,Jospem,3102,checkmated,MagnusCarlsen,3202,win,89.65,73.07
60,2024-07-06,True,bullet,MagnusCarlsen,3205,win,OhanyanEminChess,2933,checkmated,82.7,87.11
60,2024-07-06,True,bullet,MagnusCarlsen,3205,win,rhwr,1989,resigned,76.88,94.01
60,2024-07-06,True,bullet,hansen,3060,resigned,MagnusCarlsen,3210,win,88.91,76.01
60,2024-07-06,True,bullet,MagnusCarlsen,3203,resigned,Hikaru,3267,win,86.62,82.98
60,2024-07-06,True,bullet,GHANDEEVAM2003,3174,win,MagnusCarlsen,3194,resigned,77.68,84.58
60,2024-07-06,True,bullet,MagnusCarlsen,3204,win,Hikaru,3261,resigned,83.23,88.48
60,2024-07-06,True,bullet,legendisback1,3058,win,MagnusCarlsen,3193,resigned,71.17,73.64
60,2024-07-06,True,bullet,MagnusCarlsen,3189,insufficient,yosephtaher,3007,insufficient,85.86,85.73
60,2024-07-06,True,bullet,MagnusCarlsen,3192,win,monomita,2911,checkmated,82.29,91.9
60,2024-07-06,True,bullet,Mattheii,2578,resigned,MagnusCarlsen,3192,win,87.47,78.17
60,2024-07-06,True,bullet,Veleamater,2348,resigned,MagnusCarlsen,3192,win,90.15,79.78
60,2024-07-06,True,bullet,MagnusCarlsen,3195,win,OhanyanEminChess,2932,timeout,86.65,84.71
60,2024-07-06,True,bullet,DanielNaroditsky,3110,repetition,MagnusCarlsen,3193,repetition,82.8,79.63
60,2024-07-06,True,bullet,MagnusCarlsen,3179,resigned,Aryan_Tamadon,2833,win,92.11,83.4
60,2024-07-06,True,bullet,DanielNaroditsky,3121,win,MagnusCarlsen,3169,timeout,93.52,93.7
60,2024-07-06,True,bullet,MagnusCarlsen,3172,win,ViIIagra,2901,resigned,53.83,55.77
60,2024-07-06,True,bullet,WindWhistler11,2519,timeout,MagnusCarlsen,3172,win,78.06,70.86
60,2024-07-06,True,bullet,GHANDEEVAM2003,3184,resigned,MagnusCarlsen,3180,win,96.42,87.97
60,2024-07-06,True,bullet,MagnusCarlsen,3186,win,legendisback1,3076,resigned,68.32,74.96
60,2024-07-06,True,bullet,GoltsevDmitry2000,2840,resigned,MagnusCarlsen,3188,win,88.72,72.82
60,2024-07-06,True,bullet,MaiqMaster,2382,checkmated,MagnusCarlsen,3188,win,98.74,80.45
60,2024-07-06,True,bullet,MagnusCarlsen,3190,win,IlanSchnaider,2841,checkmated,84.96,94.25
60,2024-07-06,True,bullet,MagnusCarlsen,3191,win,Queensandpawns,2637,resigned,82.76,95.87
60,2024-07-06,True,bullet,MagnusCarlsen,3191,repetition,GHANDEEVAM2003,3180,repetition,80.22,77.81
60,2024-07-06,True,bullet,hristos03,2394,resigned,MagnusCarlsen,3191,win,89.6,80.94
60,2024-07-06,True,bullet,legendisback1,3096,win,MagnusCarlsen,3181,checkmated,74.59,86.86
60,2024-07-06,True,bullet,MagnusCarlsen,3171,resigned,vi_pranav,3079,win,94.23,86.29
60,2024-07-06,True,bullet,hristos03,2395,timeout,MagnusCarlsen,3171,win,84.45,78.32
60,2024-07-06,True,bullet,Queensandpawns,2615,resigned,MagnusCarlsen,3172,win,81.84,71.72
60,2024-07-06,True,bullet,Msb2,2995,win,MagnusCarlsen,3160,resigned,88.29,98.3
60,2024-07-06,True,bullet,MagnusCarlsen,3160,win,shirovin,1884,resigned,81.07,93.94
60,2024-07-06,True,bullet,MagnusCarlsen,3166,win,hansen,3048,timeout,84.77,89.09
60,2024-07-06,True,bullet,penguingm1,3179,resigned,MagnusCarlsen,3174,win,86.67,82.07
180,2024-07-08,True,blitz,alexrustemov,2839,timeout,MagnusCarlsen,3149,win,87.97,79.3
180,2024-07-08,True,blitz,MagnusCarlsen,3151,win,alexrustemov,2837,resigned,90.19,94.84
180,2024-07-08,True,blitz,MagnusCarlsen,3158,win,artooon,3111,resigned,84.47,92.89
180,2024-07-08,True,blitz,artooon,3120,win,MagnusCarlsen,3149,resigned,88.34,92.88
180,2024-07-08,True,blitz,MagnusCarlsen,3156,win,artooon,3113,resigned,76.29,98.82
180,2024-07-08,True,blitz,artooon,3106,checkmated,MagnusCarlsen,3163,win,94.07,85.32
180,2024-07-08,True,blitz,MagnusCarlsen,3170,win,artooon,3099,resigned,87.49,94.07
180,2024-07-08,True,blitz,artooon,3093,checkmated,MagnusCarlsen,3176,win,96.03,85.57
180+1,2024-07-09,True,blitz,Truequitos,2537,resigned,MagnusCarlsen,3176,win,89.51,84.46
180+1,2024-07-09,True,blitz,MagnusCarlsen,3177,win,nekotyanof,2682,resigned,85.68,91.3
